ISO_WEEKSTARTDATE,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,WHOREGION,ITZ,HEMISPHERE,ISO_YEAR,ISO_WEEK,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV_PROCESSED,RSV,OTHERRESPVIRUS,source_row_count,has_sentinel,has_nonsentinel,has_notdefined,origin_sources,is_reported_week,positivity_rate,A_rate,B_rate,log_spec_processed,era_2020plus,era_2023plus,era_2024plus
2009-12-28,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2009,53,33.0,34.0,0.0,0.0,0.0,0.0,,12.0,,0.0,12.0,,,0.0,,0.0,0.0,0.0,12.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.36363636363636365,0.36363636363636365,0.0,3.5263605246161616,0,0,0
2010-01-04,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,1,45.0,38.0,0.0,0.0,0.0,0.0,,2.0,,0.0,2.0,,,0.0,,0.0,0.0,0.0,2.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.044444444444444446,0.044444444444444446,0.0,3.828641396489095,0,0,0
2010-01-11,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,2,56.0,50.0,3.0,0.0,0.0,0.0,,3.0,,0.0,6.0,,,0.0,,0.0,0.0,0.0,6.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.10714285714285714,0.10714285714285714,0.0,4.04305126783455,0,0,0
2010-01-18,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,3,40.0,32.0,2.0,0.0,0.0,0.0,,2.0,,0.0,4.0,,,0.0,,0.0,0.0,0.0,4.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.1,0.1,0.0,3.713572066704308,0,0,0
2010-01-25,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,4,74.0,47.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,,0.0,0.0,4.31748811353631,0,0,0
2010-02-01,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,5,55.0,44.0,3.0,0.0,0.0,0.0,,3.0,,0.0,6.0,,,0.0,,0.0,0.0,0.0,6.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.10909090909090909,0.10909090909090909,0.0,4.02535169073515,0,0,0
2010-02-08,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,6,52.0,34.0,1.0,0.0,0.0,0.0,,1.0,,0.0,2.0,,,0.0,,0.0,0.0,0.0,2.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.038461538461538464,0.038461538461538464,0.0,3.970291913552122,0,0,0
2010-02-15,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,7,40.0,30.0,0.0,0.0,0.0,0.0,,2.0,,0.0,2.0,,,0.0,,0.0,0.0,0.0,2.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.05,0.05,0.0,3.713572066704308,0,0,0
2010-02-22,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,8,44.0,38.0,2.0,1.0,0.0,0.0,,0.0,,0.0,3.0,,,0.0,,0.0,0.0,0.0,3.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.06818181818181818,0.06818181818181818,0.0,3.8066624897703196,0,0,0
2010-03-01,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,9,57.0,48.0,2.0,0.0,0.0,0.0,,1.0,,0.0,3.0,,,0.0,,0.0,0.0,0.0,3.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.05263157894736842,0.05263157894736842,0.0,4.060443010546419,0,0,0
2010-03-08,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,10,46.0,35.0,2.0,0.0,0.0,0.0,,2.0,,0.0,4.0,,,0.0,,0.0,0.0,0.0,4.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.08695652173913043,0.08695652173913043,0.0,3.8501476017100584,0,0,0
2010-03-15,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,11,51.0,39.0,1.0,0.0,0.0,0.0,,1.0,,0.0,2.0,,,0.0,,0.0,0.0,0.0,2.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.0392156862745098,0.0392156862745098,0.0,3.9512437185814275,0,0,0
2010-03-22,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,12,47.0,37.0,3.0,0.0,0.0,0.0,,3.0,,0.0,6.0,,,0.0,,0.0,0.0,0.0,6.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.1276595744680851,0.1276595744680851,0.0,3.871201010907891,0,0,0
2010-03-29,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,13,58.0,47.0,4.0,2.0,0.0,0.0,,8.0,,0.0,14.0,,,0.0,,0.0,1.0,1.0,15.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.25862068965517243,0.2413793103448276,0.017241379310344827,4.07753744390572,0,0,0
2010-04-05,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,14,74.0,62.0,3.0,0.0,0.0,0.0,,18.0,,0.0,21.0,,,0.0,,0.0,1.0,1.0,22.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.2972972972972973,0.28378378378378377,0.013513513513513514,4.31748811353631,0,0,0
2010-04-12,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,15,118.0,83.0,21.0,0.0,1.0,0.0,,8.0,,0.0,30.0,,,0.0,,0.0,0.0,0.0,30.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.2542372881355932,0.2542372881355932,0.0,4.77912349311153,0,0,0
2010-04-19,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,16,87.0,78.0,6.0,0.0,0.0,0.0,,11.0,,0.0,17.0,,,0.0,,0.0,0.0,0.0,17.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.19540229885057472,0.19540229885057472,0.0,4.477336814478207,0,0,0
2010-04-26,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,17,102.0,81.0,4.0,0.0,0.0,0.0,,5.0,,0.0,9.0,,,0.0,,1.0,0.0,1.0,10.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.09803921568627451,0.08823529411764706,0.00980392156862745,4.634728988229636,0,0,0
2010-05-03,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,18,69.0,61.0,1.0,1.0,0.0,0.0,,8.0,,0.0,10.0,,,0.0,,0.0,0.0,0.0,10.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.14492753623188406,0.14492753623188406,0.0,4.248495242049359,0,0,0
2010-05-10,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,19,76.0,68.0,1.0,0.0,1.0,0.0,,7.0,,0.0,9.0,,,1.0,,0.0,0.0,1.0,10.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.13157894736842105,0.11842105263157894,0.013157894736842105,4.343805421853684,0,0,0
2010-05-17,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,20,94.0,76.0,2.0,0.0,5.0,0.0,,6.0,,0.0,13.0,,,0.0,,0.0,0.0,0.0,13.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.13829787234042554,0.13829787234042554,0.0,4.553876891600541,0,0,0
2010-05-24,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,21,52.0,45.0,3.0,0.0,3.0,0.0,,5.0,,0.0,11.0,,,0.0,,0.0,0.0,0.0,11.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.21153846153846154,0.21153846153846154,0.0,3.970291913552122,0,0,0
2010-05-31,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,22,84.0,74.0,1.0,0.0,1.0,0.0,,3.0,,0.0,5.0,,,0.0,,0.0,0.0,0.0,5.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.05952380952380952,0.05952380952380952,0.0,4.442651256490317,0,0,0
2010-06-07,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,23,65.0,48.0,0.0,0.0,2.0,0.0,,0.0,,0.0,2.0,,,0.0,,0.0,0.0,0.0,2.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.03076923076923077,0.03076923076923077,0.0,4.189654742026425,0,0,0
2010-06-14,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,24,33.0,24.0,0.0,0.0,0.0,0.0,,1.0,,0.0,1.0,,,0.0,,0.0,0.0,0.0,1.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.030303030303030304,0.030303030303030304,0.0,3.5263605246161616,0,0,0
2010-06-21,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,25,35.0,29.0,0.0,0.0,1.0,0.0,,0.0,,0.0,1.0,,,0.0,,0.0,0.0,0.0,1.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.02857142857142857,0.02857142857142857,0.0,3.58351893845611,0,0,0
2010-06-28,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,26,34.0,25.0,2.0,1.0,1.0,0.0,,1.0,,0.0,5.0,,,0.0,,0.0,0.0,0.0,5.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.14705882352941177,0.14705882352941177,0.0,3.5553480614894135,0,0,0
2010-07-05,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,27,36.0,27.0,3.0,1.0,0.0,0.0,,0.0,,0.0,4.0,,,0.0,,0.0,0.0,0.0,4.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.1111111111111111,0.1111111111111111,0.0,3.6109179126442243,0,0,0
2010-07-12,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,28,41.0,27.0,2.0,0.0,3.0,0.0,,0.0,,0.0,5.0,,,0.0,,0.0,0.0,0.0,5.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.12195121951219512,0.12195121951219512,0.0,3.7376696182833684,0,0,0
2010-07-19,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,29,45.0,36.0,1.0,0.0,0.0,0.0,,1.0,,0.0,2.0,,,0.0,,0.0,1.0,1.0,3.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.06666666666666667,0.044444444444444446,0.022222222222222223,3.828641396489095,0,0,0
2010-07-26,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,30,56.0,48.0,4.0,0.0,0.0,0.0,,1.0,,0.0,5.0,,,0.0,,0.0,0.0,0.0,5.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.08928571428571429,0.08928571428571429,0.0,4.04305126783455,0,0,0
2010-08-02,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,31,54.0,48.0,0.0,0.0,0.0,0.0,,3.0,,0.0,3.0,,,0.0,,0.0,1.0,1.0,4.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.07407407407407407,0.05555555555555555,0.018518518518518517,4.007333185232471,0,0,0
2010-08-09,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,32,68.0,47.0,2.0,1.0,0.0,0.0,,3.0,,0.0,6.0,,,0.0,,0.0,1.0,1.0,7.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.10294117647058823,0.08823529411764706,0.014705882352941176,4.23410650459726,0,0,0
2010-08-16,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,33,49.0,37.0,0.0,1.0,0.0,0.0,,3.0,,0.0,4.0,,,0.0,,0.0,0.0,0.0,4.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.08163265306122448,0.08163265306122448,0.0,3.912023005428146,0,0,0
2010-08-23,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,34,59.0,45.0,0.0,1.0,0.0,0.0,,2.0,,0.0,3.0,,,0.0,,0.0,3.0,3.0,6.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.1016949152542373,0.05084745762711865,0.05084745762711865,4.0943445622221,0,0,0
2010-08-30,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,35,57.0,31.0,0.0,2.0,1.0,0.0,,1.0,,0.0,4.0,,,7.0,,0.0,0.0,7.0,11.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.19298245614035087,0.07017543859649122,0.12280701754385964,4.060443010546419,0,0,0
2010-09-06,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,36,44.0,31.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.8066624897703196,0,0,0
2010-09-13,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,37,43.0,28.0,0.0,0.0,0.0,0.0,,1.0,,0.0,1.0,,,1.0,,0.0,2.0,3.0,4.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.09302325581395349,0.023255813953488372,0.06976744186046512,3.784189633918261,0,0,0
2010-09-20,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,38,48.0,32.0,0.0,1.0,0.0,0.0,,2.0,,0.0,3.0,,,1.0,,0.0,2.0,3.0,6.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.125,0.0625,0.0625,3.8918202981106265,0,0,0
2010-09-27,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,39,80.0,41.0,0.0,1.0,0.0,0.0,,0.0,,0.0,1.0,,,3.0,,0.0,1.0,4.0,5.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.0625,0.0125,0.05,4.394449154672439,0,0,0
2010-10-04,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,40,66.0,45.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.015151515151515152,0.0,0.015151515151515152,4.204692619390966,0,0,0
2010-10-11,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,41,69.0,41.0,1.0,0.0,0.0,0.0,,3.0,,0.0,4.0,,,1.0,,0.0,1.0,2.0,6.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.08695652173913043,0.057971014492753624,0.028985507246376812,4.248495242049359,0,0,0
2010-10-18,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,42,73.0,45.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,2.0,,0.0,0.0,2.0,2.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.0273972602739726,0.0,0.0273972602739726,4.30406509320417,0,0,0
2010-10-25,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,43,79.0,58.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.012658227848101266,0.0,0.012658227848101266,4.382026634673881,0,0,0
2010-11-01,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,44,65.0,40.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,,,1.0,,0.0,0.0,1.0,2.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.03076923076923077,0.015384615384615385,0.015384615384615385,4.189654742026425,0,0,0
2010-11-08,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,45,76.0,51.0,0.0,0.0,0.0,0.0,,1.0,,0.0,1.0,,,0.0,,0.0,0.0,0.0,1.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.013157894736842105,0.013157894736842105,0.0,4.343805421853684,0,0,0
2010-11-15,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,46,61.0,44.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,,,0.0,,0.0,1.0,1.0,2.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.03278688524590164,0.01639344262295082,0.01639344262295082,4.127134385045092,0,0,0
2010-11-22,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,47,77.0,46.0,0.0,1.0,0.0,0.0,,2.0,,0.0,3.0,,,0.0,,0.0,0.0,0.0,3.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.03896103896103896,0.03896103896103896,0.0,4.356708826689592,0,0,0
2010-11-29,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,48,99.0,44.0,0.0,0.0,0.0,0.0,,3.0,,0.0,3.0,,,0.0,,0.0,0.0,0.0,3.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.030303030303030304,0.030303030303030304,0.0,4.605170185988092,0,0,0
2010-12-06,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,49,78.0,53.0,0.0,1.0,0.0,0.0,,1.0,,0.0,2.0,,,0.0,,0.0,0.0,0.0,2.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.02564102564102564,0.02564102564102564,0.0,4.3694478524670215,0,0,0
2010-12-13,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,50,82.0,56.0,7.0,0.0,0.0,0.0,,23.0,,0.0,30.0,,,0.0,,0.0,0.0,0.0,30.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.36585365853658536,0.36585365853658536,0.0,4.418840607796598,0,0,0
2010-12-20,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,51,76.0,39.0,8.0,0.0,1.0,0.0,,5.0,,0.0,14.0,,,0.0,,0.0,0.0,0.0,14.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.18421052631578946,0.18421052631578946,0.0,4.343805421853684,0,0,0
2010-12-27,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2010,52,40.0,34.0,0.0,1.0,0.0,0.0,,5.0,,0.0,6.0,,,0.0,,0.0,0.0,0.0,6.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.15,0.15,0.0,3.713572066704308,0,0,0
2011-01-03,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,1,43.0,43.0,1.0,1.0,0.0,0.0,,5.0,,0.0,7.0,,,0.0,,0.0,0.0,0.0,7.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.16279069767441862,0.16279069767441862,0.0,3.784189633918261,0,0,0
2011-01-10,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,2,45.0,45.0,2.0,0.0,1.0,0.0,,3.0,,0.0,6.0,,,0.0,,0.0,0.0,0.0,6.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.13333333333333333,0.13333333333333333,0.0,3.828641396489095,0,0,0
2011-01-17,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,3,42.0,42.0,0.0,1.0,0.0,0.0,,5.0,,0.0,6.0,,,0.0,,0.0,0.0,0.0,6.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.14285714285714285,0.14285714285714285,0.0,3.7612001156935624,0,0,0
2011-01-24,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,4,54.0,54.0,1.0,0.0,0.0,0.0,,4.0,,0.0,5.0,,,0.0,,0.0,1.0,1.0,6.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.1111111111111111,0.09259259259259259,0.018518518518518517,4.007333185232471,0,0,0
2011-01-31,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,5,23.0,23.0,0.0,1.0,0.0,0.0,,3.0,,0.0,4.0,,,0.0,,0.0,0.0,0.0,4.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.17391304347826086,0.17391304347826086,0.0,3.1780538303479458,0,0,0
2011-02-07,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,6,36.0,36.0,0.0,0.0,0.0,0.0,,1.0,,0.0,1.0,,,0.0,,0.0,0.0,0.0,1.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.027777777777777776,0.027777777777777776,0.0,3.6109179126442243,0,0,0
2011-02-14,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,7,38.0,38.0,0.0,0.0,0.0,0.0,,1.0,,0.0,1.0,,,0.0,,0.0,0.0,0.0,1.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.02631578947368421,0.02631578947368421,0.0,3.6635616461296463,0,0,0
2011-02-21,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,8,52.0,52.0,1.0,1.0,0.0,0.0,,2.0,,0.0,4.0,,,0.0,,0.0,0.0,0.0,4.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.07692307692307693,0.07692307692307693,0.0,3.970291913552122,0,0,0
2011-02-28,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,9,43.0,43.0,0.0,0.0,0.0,0.0,,1.0,,0.0,1.0,,,0.0,,0.0,0.0,0.0,1.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.023255813953488372,0.023255813953488372,0.0,3.784189633918261,0,0,0
2011-03-07,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,10,59.0,59.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,,0.0,0.0,4.0943445622221,0,0,0
2011-03-14,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,11,44.0,44.0,0.0,0.0,0.0,0.0,,3.0,,0.0,3.0,,,0.0,,0.0,0.0,0.0,3.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.06818181818181818,0.06818181818181818,0.0,3.8066624897703196,0,0,0
2011-03-21,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,12,49.0,49.0,0.0,1.0,0.0,0.0,,2.0,,0.0,3.0,,,0.0,,0.0,0.0,0.0,3.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.061224489795918366,0.061224489795918366,0.0,3.912023005428146,0,0,0
2011-03-28,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,13,54.0,54.0,1.0,0.0,0.0,0.0,,1.0,,0.0,2.0,,,0.0,,0.0,0.0,0.0,2.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.037037037037037035,0.037037037037037035,0.0,4.007333185232471,0,0,0
2011-04-04,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,14,36.0,36.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.6109179126442243,0,0,0
2011-04-11,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,15,41.0,41.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.7376696182833684,0,0,0
2011-04-18,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,16,57.0,57.0,0.0,0.0,0.0,0.0,,2.0,,0.0,2.0,,,0.0,,0.0,0.0,0.0,2.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.03508771929824561,0.03508771929824561,0.0,4.060443010546419,0,0,0
2011-04-25,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,17,45.0,45.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.828641396489095,0,0,0
2011-05-02,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,18,52.0,52.0,0.0,0.0,0.0,0.0,,1.0,,0.0,1.0,,,0.0,,0.0,0.0,0.0,1.0,,2.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.019230769230769232,0.019230769230769232,0.0,3.970291913552122,0,0,0
2011-05-09,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,19,59.0,59.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,1.0,1.0,1.0,,3.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.01694915254237288,0.0,0.01694915254237288,4.0943445622221,0,0,0
2011-05-16,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,20,41.0,41.0,0.0,0.0,1.0,0.0,,0.0,,0.0,1.0,,,0.0,,0.0,0.0,0.0,1.0,,1.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.024390243902439025,0.024390243902439025,0.0,3.7376696182833684,0,0,0
2011-05-23,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,21,41.0,41.0,0.0,0.0,1.0,0.0,,1.0,,0.0,2.0,,,0.0,,0.0,0.0,0.0,2.0,,1.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.04878048780487805,0.04878048780487805,0.0,3.7376696182833684,0,0,0
2011-05-30,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,22,43.0,43.0,0.0,0.0,1.0,0.0,,1.0,,0.0,2.0,,,0.0,,0.0,0.0,0.0,2.0,,1.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,0.046511627906976744,0.046511627906976744,0.0,3.784189633918261,0,0,0
2011-06-06,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,23,46.0,46.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.8501476017100584,0,0,0
2011-06-13,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,24,29.0,29.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.4011973816621555,0,0,0
2011-06-20,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,25,34.0,34.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.5553480614894135,0,0,0
2011-06-27,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,26,29.0,29.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.4011973816621555,0,0,0
2011-07-04,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2011,27,31.0,31.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.4657359027997265,0,0,0
